Year Total	Male	Female
1970			
 60-64 	2407564.500000	1240561.375000	1167003.250000
 65-69 	1784239.750000	909353.312500	874886.500000
 70-74 	1186401.875000	608543.000000	577858.812500
 75-79 	643330.312500	335173.531250	308156.750000
 80+ 	346943.750000	181914.890625	165028.859375
Total	115667904.000000	59079272.000000	56588636.000000
1995			
 0-4	16232086.000000	8274717.500000	7957369.000000
 5-9	15541272.000000	7920190.000000	7621082.000000
 10-14 	14559502.000000	7423948.000000	7135554.000000
 15-19 	13000229.000000	6609229.000000	6391000.000000
 20-24 	11217050.000000	5700725.500000	5516324.000000
 25-29 	10177973.000000	5147445.500000	5030527.000000
 30-34 	8607000.000000	4396072.500000	4210927.500000
 35-39 	6362050.500000	3291948.750000	3070101.500000
 40-44 	4447045.000000	2329559.000000	2117486.250000
 45-49 	4270737.500000	2207944.250000	2062793.000000
 50-54 	3923227.000000	1997629.500000	1925597.625000
 55-59 	3196353.750000	1640633.000000	1555720.750000
 60-64 	2483983.000000	1280455.250000	1203527.625000
 65-69 	1843445.875000	939459.812500	903986.125000
 70-74 	1239380.000000	633640.187500	605739.875000
 75-79 	682340.062500	353964.468750	328375.593750
 80+ 	375125.000000	196298.281250	178826.718750
Total	118158800.000000	60343860.000000	57814940.000000
1996			
 0-4	16261744.000000	8291081.000000	7970663.000000
 5-9	15629702.000000	7965944.000000	7663757.000000
 10-14 	14775156.000000	7534586.500000	7240570.000000
 15-19 	13295062.000000	6765668.000000	6529394.000000
 20-24 	11513695.000000	5844406.000000	5669288.500000
 25-29 	10313701.000000	5216601.000000	5097100.000000
 30-34 	8955034.000000	4565976.000000	4389057.500000
 35-39 	6837316.000000	3526655.750000	3310660.500000
 40-44 	4633322.500000	2426810.500000	2206512.000000
 45-49 	4251926.000000	2207748.500000	2044177.125000
 50-54 	3996088.500000	2037587.750000	1958500.750000
 55-59 	3304583.500000	1691548.250000	1613035.000000
 60-64 	2564915.250000	1321825.625000	1243089.500000
 65-69 	1906172.750000	972665.687500	933507.125000
 70-74 	1293479.750000	659691.812500	633787.937500
 75-79 	726276.437500	375330.093750	350946.343750
 80+ 	408236.781250	213466.109375	194770.671875
Total	120666408.000000	61617592.000000	59048816.000000
1997			
 0-4	16293468.000000	8308132.000000	7985335.500000
 5-9	15696098.000000	8001146.000000	7694952.000000
 10-14 	14964567.000000	7631294.000000	7333272.500000
 15-19 	13583714.000000	6919055.500000	6664659.000000
 20-24 	11835614.000000	6000672.000000	5834941.500000
 25-29 	10427109.000000	5276825.000000	5150283.500000
 30-34 	9288500.000000	4726831.000000	4561668.500000
 35-39 	7285254.000000	3747054.250000	3538199.750000
 40-44 	4926090.500000	2575631.000000	2350459.500000
 45-49 	4222775.000000	2200964.500000	2021810.625000
 50-54 	4050657.250000	2071279.000000	1979378.000000
 55-59 	3413353.500000	1742399.375000	1670954.250000
